,switch_axis,value_axis
18956,-1.1837654159959823,-0.05766848814274805
18957,1.7541378755762471,0.00239960811234069
18958,-0.865096823307629,-0.1084982520261552
18959,1.2238144780438471,-0.03221562323451632
18960,2.9141744341017315,-0.06940232029887067
18961,3.446148487046103,0.0907111149960606
18962,1.1033495907922042,-0.0012140725180802003
18963,0.44395956980648243,-0.006369445739318358
18964,2.324201835944355,-0.07777495865693873
18965,1.555255323628991,-0.13520686320084946
18966,-0.21972234733260887,-0.0872777554629674
18967,-1.1403282236783543,-0.028740008925698612
18968,-0.0684401670036241,-0.05882953538605967
18969,-0.18541428645971347,-0.15199508635446196
18970,0.7997793601023755,-0.0417842127566696
18971,-1.872564017360963,-0.020669854904193208
18972,-1.7489488160594724,-0.04241210141603852
18973,3.123197924944563,-0.19972281066946185
18974,2.900955620199154,0.14244845862014585
18975,-3.6857882786156515,0.07261062623758482
18976,-3.43113248342898,0.06497295897263411
18977,-6.188409455110543,0.11918206026087602
18978,-7.1752237915945685,0.13941174922162303
18979,-5.902590259824817,0.07925587832929629
18980,-3.963264601599777,0.01904648995734798
18981,-3.96128445764127,0.21085924230147735
18982,-3.831120207486352,0.24113723080426872
18983,-4.121486938299457,0.20603859324832066
18984,-3.4558056811085924,0.1375609024396045
18985,-2.45623259965722,0.1576759714136588
18986,-3.948082084148618,0.2944440476595192
18987,-4.715161696304167,0.2902194115417977
18988,-5.199271805733038,0.28493558707815453
18989,-4.6526686854875825,0.21832011103762294
18990,-4.939107118944819,0.2731048602950499
18991,-4.527374411684116,0.26036212443803836
18992,-6.267424476731631,0.35102438605947733
18993,-5.419546710239116,0.26430878254118423
18994,-6.256805197083613,0.3750359057808531
18995,-6.884010217136119,0.4073863958024541
18996,-7.134193482195297,0.35165333221700695
18997,-7.798456131473717,0.41680347307641014
18998,-8.115725239356323,0.4516052353180152
18999,-8.320435100933404,0.3686910176868552
19000,-6.833982162101009,0.2958375110797429
19001,-8.034735843434529,0.3808729388876477
19002,-6.513013444713558,0.2699900098429487
19003,-5.5710019566670805,0.19934778830779365
19004,-5.315705374086281,0.21600767512368713
19005,-4.5901529513200074,0.10860612852865525
19006,-2.1941974483345312,0.06133921615213914
19007,-0.24178071025427883,0.028395528135425008
19008,2.5097572562499275,0.03144500593881963
19009,1.1927171346834466,0.10597024292271767
19010,-2.695833224600185,0.13802778790061557
19011,-1.5909343260496938,0.12302219189150201
19012,-2.3470790670462627,0.08735832568594201
19013,-1.5561487394267326,0.14703375103766514
19014,-1.3633476120387429,0.16321773683320492
19015,-1.991748355304639,0.21066811002671076
19016,-2.3232285829992296,0.2458961980338476
19017,-2.084120627778884,0.10608099029454501
19018,-0.835667783493951,0.06015264914231877
19019,0.4608589884241976,0.10130867968591575
19020,-0.8579160570931594,0.037319977489119055
19021,-0.45260894982286004,0.04133803680071518
19022,-1.0472260334002286,0.09769596284247897
19023,0.22968144050909522,0.048167613970962
19024,-2.5059584354574023,0.36831712348788187
19025,-6.965656996380827,0.43825605541897794
19026,-5.323661548361776,0.39111183671130867
19027,-5.595967110315978,0.2914741454584276
19028,-4.858796911868357,0.247208507968605
19029,-5.945075984531954,0.26964989249251486
19030,-5.060991544997642,0.25988179799823824
19031,-4.520929267868425,0.2780076945803101
19032,-3.978900865582954,0.25340050058283387
19033,-2.3859100646156235,0.11153364448090874
19034,-2.4456002471781706,0.13866836168356672
19035,-1.6430311861836047,0.2543408048790448
19036,-2.549283979788824,0.25155471597038076
19037,-4.213162133958502,0.2666663076318203
19038,-4.673664487255718,0.26869350578707174
19039,-4.471682601303782,0.22151846912009504
19040,-6.4689124961266655,0.463037122429516
19041,-7.8422523133757025,0.46962479556408376
19042,-8.100609731104065,0.3909461212764611
19043,-8.537834700484082,0.4019554030847031
19044,-7.61036375219288,0.3348941508085945
19045,-7.605553992992023,0.4217870775231539
19046,-7.828825437289228,0.41284806326682033
19047,-7.0240492680181,0.410340870278707
19048,-7.844174931820084,0.450803469954025
19049,-7.688467889446114,0.40999050161229056
19050,-7.018721158906368,0.33522262802986175
19051,-5.027421162029473,0.2417580509910672
19052,-6.184665762233857,0.3669398954863668
19053,-5.906210372031061,0.3752143703590052
19054,-5.081245264752876,0.37050231450181537
19055,-6.678148294534396,0.3879957238520008
19056,-6.2563606885556915,0.31934224285508195
19057,-6.4241226567093115,0.30383023555229965
19058,-4.823816937843834,0.25095385203050147
19059,-5.157834278282177,0.3582154751587659
19060,-5.14423822004985,0.35794957764005625
19061,-6.5537210687010985,0.42987241746467564
19062,-6.635218014224449,0.4000886077141095
19063,-6.3404743151602565,0.31115446820794906
19064,-5.949999192254186,0.29029708340025856
19065,-5.9727202477502,0.3071905755317628
19066,-5.373653636963281,0.36481662208322235
19067,-6.711416708637438,0.4973523307707009
19068,-6.460874171267057,0.412174207577087
19069,-8.773987007138885,0.36512235423912653
19070,-8.986455050975438,0.37712051034465055
19071,-8.416934398991724,0.45275826486304915
19072,-7.766753200653537,0.3872150028566323
19073,-7.271326008082269,0.3971105583577311
19074,-8.930929762858348,0.5360129193350978
19075,-10.363614215671234,0.6662587915964109
19076,-10.661123487416642,0.5682678072339907
19077,-10.57877955999139,0.47792788742973336
